workload,category,rows,cols,cluster_size,shared_bytes_per_cta,cluster_ms,cluster_p20_ms,cluster_p80_ms,control_overhead_ms,saved_hbm_ms,local_staging_ms,dsmem_store_ms,predicted_delta_ms,predicted_profitable,measured_delta_vs_block_ms,measured_profitable_vs_block,model_version,effective_bandwidth_gbps,saved_reread_ms,local_replay_ms,local_store_residual_ms
pearson_backward,pairwise statistics,4096,8192,4,16384,0.216263,0.216214,0.2163542,0.0486496,0.06290566666666667,0.04951380729264884,0.00017725216602146877,-0.03543499279200365,False,-0.027546000000000015,False,effective-bandwidth-overlap-v2,4267.269869699073,0.06290566666666667,0.04951380729264884,0.0
pearson_backward,pairwise statistics,4096,8192,8,8192,0.26512,0.26506019999999997,0.2651904,0.102067,0.06290566666666667,0.05070213866767242,0.0008470290173612588,-0.09071050101836702,False,-0.07640300000000003,False,effective-bandwidth-overlap-v2,4267.269869699073,0.06290566666666667,0.05070213866767242,0.0
pearson_backward,pairwise statistics,4096,16384,2,65536,0.380707,0.38044479999999997,0.3808654,0.0504957,0.17299333333333333,0.09981983550198006,2.9778363891606753e-05,0.022648019467461658,True,0.13827299999999998,True,effective-bandwidth-overlap-v2,3103.419661643994,0.17299333333333333,0.09981983550198006,0.0
pearson_backward,pairwise statistics,4096,16384,4,32768,0.369453,0.36916020000000005,0.3714492,0.0620445,0.17299333333333333,0.09902761458529769,0.00017725216602146877,0.011743966582014176,True,0.14952700000000002,True,effective-bandwidth-overlap-v2,3103.419661643994,0.17299333333333333,0.09902761458529769,0.0
pearson_backward,pairwise statistics,4096,16384,8,16384,0.435476,0.4352894,0.43852,0.102061,0.17299333333333333,0.10140427733534484,0.0008470290173612588,-0.03131897301937276,False,0.08350400000000002,True,effective-bandwidth-overlap-v2,3103.419661643994,0.17299333333333333,0.10140427733534484,0.0
pearson_backward,pairwise statistics,4096,32768,2,131072,1.06248,1.061852,1.06348,0.128374,0.3773533333333334,0.19963967100396013,2.9778363891606753e-05,0.04930988396548165,True,0.06957999999999998,True,effective-bandwidth-overlap-v2,2845.4547214811937,0.3773533333333334,0.19963967100396013,0.0
pearson_backward,pairwise statistics,4096,32768,4,65536,0.771284,0.771131,0.7718454,0.11672,0.3773533333333334,0.19805522917059537,0.00017725216602146877,0.06240085199671654,True,0.3607760000000001,True,effective-bandwidth-overlap-v2,2845.4547214811937,0.3773533333333334,0.19805522917059537,0.0
pearson_backward,pairwise statistics,4096,32768,8,32768,0.744963,0.7448424,0.7456006000000001,0.132996,0.3773533333333334,0.20280855467068967,0.0008470290173612588,0.04070174964528244,True,0.387097,True,effective-bandwidth-overlap-v2,2845.4547214811937,0.3773533333333334,0.20280855467068967,0.0
pearson_backward,pairwise statistics,4096,65536,4,131072,2.27934,2.278532,2.279906,0.308958,0.7592333333333333,0.39611045834119074,0.00017725216602146877,0.053987622826121094,True,-0.0016400000000000858,False,effective-bandwidth-overlap-v2,2828.4896799402904,0.7592333333333333,0.39611045834119074,0.0
pearson_backward,pairwise statistics,4096,65536,8,65536,1.56379,1.5594240000000001,1.565202,0.255717,0.7592333333333333,0.40561710934137934,0.0008470290173612588,0.09705219497459262,True,0.7139099999999998,True,effective-bandwidth-overlap-v2,2828.4896799402904,0.7592333333333333,0.40561710934137934,0.0
softmax_logits_backward,softmax,4096,4096,2,16384,0.0961962,0.09614692,0.09622812,0.0323638,0.04243474285714286,0.024954958875495016,1.7867018334964054e-05,-0.014901883036687116,False,-0.021935399999999994,False,effective-bandwidth-overlap-v2,6325.841466830414,0.04243474285714286,0.024954958875495016,0.0
softmax_logits_backward,softmax,4096,4096,4,8192,0.148039,0.14795840000000002,0.14856999999999998,0.0708595,0.04243474285714286,0.02475690364632442,0.00010635129961288127,-0.05328801208879445,False,-0.0737782,False,effective-bandwidth-overlap-v2,6325.841466830414,0.04243474285714286,0.02475690364632442,0.0
softmax_logits_backward,softmax,4096,4096,8,4096,0.292222,0.2921522,0.2923282,0.148069,0.04243474285714286,0.02535106933383621,0.0005082174104167553,-0.13149354388711013,False,-0.21796119999999997,False,effective-bandwidth-overlap-v2,6325.841466830414,0.04243474285714286,0.02535106933383621,0.0
softmax_logits_backward,softmax,4096,8192,2,32768,0.162386,0.1623192,0.1624044,0.0407926,0.08765257142857143,0.04990991775099003,1.7867018334964054e-05,-0.0030678133407535677,False,-0.008994000000000002,False,effective-bandwidth-overlap-v2,6124.98758735788,0.08765257142857143,0.04990991775099003,0.0
softmax_logits_backward,softmax,4096,8192,4,16384,0.194843,0.1946988,0.19504839999999998,0.0707994,0.08765257142857143,0.04951380729264884,0.00010635129961288127,-0.032766987163690295,False,-0.04145099999999999,False,effective-bandwidth-overlap-v2,6124.98758735788,0.08765257142857143,0.04951380729264884,0.0
softmax_logits_backward,softmax,4096,8192,8,8192,0.307209,0.3070786,0.307282,0.148096,0.08765257142857143,0.05070213866767242,0.0005082174104167553,-0.11165378464951775,False,-0.153817,False,effective-bandwidth-overlap-v2,6124.98758735788,0.08765257142857143,0.05070213866767242,0.0
softmax_logits_backward,softmax,4096,16384,2,65536,0.320404,0.32021499999999997,0.3204870000000001,0.0730656,0.2984554285714286,0.09981983550198006,1.7867018334964054e-05,0.12555212605111354,True,0.201893,True,effective-bandwidth-overlap-v2,3597.662234322617,0.2984554285714286,0.09981983550198006,0.0
softmax_logits_backward,softmax,4096,16384,4,32768,0.328954,0.3289394,0.329158,0.090417,0.2984554285714286,0.09902761458529769,0.00010635129961288127,0.10890446268651803,True,0.193343,True,effective-bandwidth-overlap-v2,3597.662234322617,0.2984554285714286,0.09902761458529769,0.0
softmax_logits_backward,softmax,4096,16384,8,16384,0.396981,0.39661040000000003,0.39710160000000005,0.148086,0.2984554285714286,0.10140427733534484,0.0005082174104167553,0.04845693382566701,True,0.12531600000000004,True,effective-bandwidth-overlap-v2,3597.662234322617,0.2984554285714286,0.10140427733534484,0.0
softmax_logits_backward,softmax,4096,32768,2,131072,1.12777,1.127184,1.1279,0.185636,0.7192228571428572,0.19963967100396013,1.7867018334964054e-05,0.33392931912056206,True,0.13087000000000004,True,effective-bandwidth-overlap-v2,2985.8389881141547,0.7192228571428572,0.19963967100396013,0.0
softmax_logits_backward,softmax,4096,32768,4,65536,0.672913,0.6718127999999999,0.6731406,0.169323,0.7192228571428572,0.19805522917059537,0.00010635129961288127,0.3517382766726489,True,0.585727,True,effective-bandwidth-overlap-v2,2985.8389881141547,0.7192228571428572,0.19805522917059537,0.0
softmax_logits_backward,softmax,4096,32768,8,32768,0.670396,0.670348,0.670613,0.192819,0.7192228571428572,0.20280855467068967,0.0005082174104167553,0.32308708506175077,True,0.588244,True,effective-bandwidth-overlap-v2,2985.8389881141547,0.7192228571428572,0.20280855467068967,0.0
softmax_logits_backward,softmax,4096,65536,4,131072,2.3821,2.3809959999999997,2.38387,0.450241,1.4531257142857144,0.39611045834119074,0.00010635129961288127,0.6066679046449108,True,0.16087000000000007,True,effective-bandwidth-overlap-v2,2955.6749658863455,1.4531257142857144,0.39611045834119074,0.0
softmax_logits_backward,softmax,4096,65536,8,65536,1.40609,1.405864,1.4072040000000001,0.372273,1.4531257142857144,0.40561710934137934,0.0005082174104167553,0.6747273875339181,True,1.13688,True,effective-bandwidth-overlap-v2,2955.6749658863455,1.4531257142857144,0.40561710934137934,0.0
lars_momentum,optimizer,4096,4096,2,24576,0.118283,0.118237,0.1182966,0.0120166,0.04533825,0.03743243831324253,1.1911345556642701e-05,-0.004122699658799176,False,0.0026189999999999963,True,effective-bandwidth-overlap-v2,4440.546161353824,0.04533825,0.03743243831324253,0.0
lars_momentum,optimizer,4096,4096,4,12288,0.125571,0.1255262,0.125686,0.0283002,0.04533825,0.03713535546948663,7.090086640858751e-05,-0.020168206335895222,False,-0.004668999999999993,False,effective-bandwidth-overlap-v2,4440.546161353824,0.04533825,0.03713535546948663,0.0
lars_momentum,optimizer,4096,4096,8,6144,0.188991,0.1884806,0.189305,0.0601613,0.04533825,0.038026604000754305,0.0003388116069445035,-0.05318846560769881,False,-0.068089,False,effective-bandwidth-overlap-v2,4440.546161353824,0.04533825,0.038026604000754305,0.0
lars_momentum,optimizer,4096,8192,2,49152,0.233752,0.23372120000000002,0.233801,0.0212182,0.10356974999999999,0.07486487662648506,1.1911345556642701e-05,0.007474762027958297,True,0.042434,True,effective-bandwidth-overlap-v2,3887.74892282737,0.10356974999999999,0.07486487662648506,0.0
lars_momentum,optimizer,4096,8192,4,24576,0.23184,0.23175020000000002,0.232134,0.0281638,0.10356974999999999,0.07427071093897326,7.090086640858751e-05,0.001064338194618134,True,0.044346,True,effective-bandwidth-overlap-v2,3887.74892282737,0.10356974999999999,0.07427071093897326,0.0
